7.3717e+05,7.3717e+05,2.0541,2.3358
7.3717e+05,7.3717e+05,1.6556,2.5208
7.3717e+05,7.3717e+05,73.066,11.352
7.3717e+05,7.3717e+05,71.135,12.192
7.3717e+05,7.3717e+05,-0.69203,1.4487
7.3717e+05,7.3717e+05,-0.46033,1.1217
7.3717e+05,7.3717e+05,0.5322,1.0619
7.3717e+05,7.3717e+05,0.20574,1.2476
7.3717e+05,7.3717e+05,-0.090718,1.3871
7.3717e+05,7.3717e+05,-0.090906,1.3272
7.3717e+05,7.3717e+05,-0.0028538,1.2568
7.3717e+05,7.3717e+05,-0.46812,1.3715
7.3717e+05,7.3717e+05,-0.57146,1.3428
7.3717e+05,7.3717e+05,-0.41011,1.2018
7.3717e+05,7.3717e+05,-0.52178,1.216
7.3717e+05,7.3717e+05,29.845,4.4714
7.3717e+05,7.3717e+05,28.359,3.43
7.3717e+05,7.3717e+05,40.546,3.3552
7.3717e+05,7.3717e+05,49.299,3.7548
7.3717e+05,7.3717e+05,49.527,4.1691
7.3717e+05,7.3717e+05,49.397,4.7868
7.3717e+05,7.3717e+05,54.223,5.4913
7.3717e+05,7.3717e+05,47.103,6.601
7.3717e+05,7.3717e+05,30.655,8.4063
7.3718e+05,7.3718e+05,1.6387,7.8162
7.3718e+05,7.3718e+05,-9.7808,6.7448
7.3718e+05,7.3718e+05,-6.9903,5.886
7.3718e+05,7.3718e+05,-3.411,4.8668
7.3718e+05,7.3718e+05,-0.27887,3.9312
7.3718e+05,7.3718e+05,0.18489,3.5547
7.3718e+05,7.3718e+05,8.1711,6.7503
7.3718e+05,7.3718e+05,20.382,5.5246
7.3718e+05,7.3718e+05,22.01,5.3956
7.3718e+05,7.3718e+05,14.828,6.2429
7.3718e+05,7.3718e+05,8.4899,7.4181
7.3718e+05,7.3718e+05,21.711,7.9459
7.3718e+05,7.3718e+05,35.972,7.8786
7.3718e+05,7.3718e+05,21.81,7.921
7.3718e+05,7.3718e+05,25.351,9.1949
7.3718e+05,7.3718e+05,7.8877,5.3678
7.3718e+05,7.3718e+05,12.097,4.8362
7.3718e+05,7.3718e+05,10.302,4.5388
7.3718e+05,7.3718e+05,8.3305,4.6811
7.3718e+05,7.3718e+05,37.156,6.0665
7.3718e+05,7.3718e+05,24.354,6.6051
7.3718e+05,7.3718e+05,7.6812,7.34
7.3718e+05,7.3718e+05,24.159,3.9192
7.3718e+05,7.3718e+05,13.298,3.4265
7.3718e+05,7.3718e+05,11.792,3.0252
7.3718e+05,7.3718e+05,8.6369,2.9644
7.3718e+05,7.3718e+05,13.832,3.5228
7.3718e+05,7.3718e+05,13.782,4.0799
7.3718e+05,7.3718e+05,7.2349,5.4958
7.3718e+05,7.3718e+05,-5.6983,7.7538
7.3718e+05,7.3718e+05,-4.3126,9.4759
7.3718e+05,7.3718e+05,2.7957,5.4204
7.3718e+05,7.3718e+05,4.345,4.9999
7.3718e+05,7.3718e+05,3.3088,4.9993
7.3718e+05,7.3718e+05,9.8242,4.7894
7.3718e+05,7.3718e+05,9.0809,4.5254
7.3718e+05,7.3718e+05,16.938,4.8699
7.3718e+05,7.3718e+05,-1.8617,5.9762
7.3718e+05,7.3718e+05,1.0849,7.4202
7.3718e+05,7.3718e+05,4.6651,8.7004
7.3718e+05,7.3718e+05,36.755,5.7283
7.3718e+05,7.3718e+05,45.577,6.6904
7.3718e+05,7.3718e+05,52.339,8.0159
7.3718e+05,7.3718e+05,74.081,9.5237
7.3718e+05,7.3718e+05,85.461,3.8966
7.3718e+05,7.3718e+05,123.73,4.7752
7.3718e+05,7.3718e+05,126.13,4.9406
7.3718e+05,7.3718e+05,82.495,4.5014
7.3718e+05,7.3718e+05,8.9673,6.3118
7.3718e+05,7.3718e+05,34.007,5.0475
7.3718e+05,7.3718e+05,26.235,5.1103
7.3718e+05,7.3718e+05,27.767,5.8322
7.3718e+05,7.3718e+05,13.739,6.1001
7.3718e+05,7.3718e+05,6.27,7.6347
7.3718e+05,7.3718e+05,17.952,9.1665
7.3718e+05,7.3718e+05,1.759,5.5607
7.3718e+05,7.3718e+05,1.5225,6.041
7.3719e+05,7.3719e+05,169.63,7.9654
7.3719e+05,7.3719e+05,124.43,7.7107
7.3719e+05,7.3719e+05,114.54,8.3525
7.3719e+05,7.3719e+05,126.71,9.2216
7.3719e+05,7.3719e+05,116.84,10.023
7.3719e+05,7.3719e+05,30.189,7.5993
7.3719e+05,7.3719e+05,56.349,8.4444
7.3719e+05,7.3719e+05,48.284,8.4677
7.3719e+05,7.3719e+05,45.829,8.5005
7.3719e+05,7.3719e+05,48.075,8.8481
7.3719e+05,7.3719e+05,54.136,9.5863
7.3719e+05,7.3719e+05,26.361,9.3319
7.3719e+05,7.3719e+05,48.563,10.667
7.3719e+05,7.3719e+05,13.099,6.7867
7.3719e+05,7.3719e+05,15.075,5.2994
7.3719e+05,7.3719e+05,19.887,6.0927
7.3719e+05,7.3719e+05,9.8339,7.9966
7.3719e+05,7.3719e+05,-4.0457,7.4267
7.3719e+05,7.3719e+05,61.97,6.9453
7.3719e+05,7.3719e+05,22.837,6.5912
7.3719e+05,7.3719e+05,20.258,6.7741
7.3719e+05,7.3719e+05,28.11,7.662
7.3719e+05,7.3719e+05,42.075,9.3407
7.3719e+05,7.3719e+05,31.167,6.7601
7.3719e+05,7.3719e+05,25.119,8.955
7.3719e+05,7.3719e+05,50.11,9.9488
7.3719e+05,7.3719e+05,41.955,10.23
7.3719e+05,7.3719e+05,43.662,11.936
7.3719e+05,7.3719e+05,21.401,13.74
7.3719e+05,7.3719e+05,26.542,15.396
7.3719e+05,7.3719e+05,14.616,16.666
7.3719e+05,7.3719e+05,-152.12,9.2913
7.3719e+05,7.3719e+05,51.513,5.4765
7.3719e+05,7.3719e+05,54.116,6.5531
7.3719e+05,7.3719e+05,46.734,7.73
7.3719e+05,7.3719e+05,36.073,8.9604
7.3719e+05,7.3719e+05,56.584,5.6168
7.3719e+05,7.3719e+05,50.452,6.2701
7.3719e+05,7.3719e+05,48.669,8.2797
7.3719e+05,7.3719e+05,41.486,10.128
7.3719e+05,7.3719e+05,39.416,7.0656
7.3719e+05,7.3719e+05,45.71,8.0648
7.3719e+05,7.3719e+05,36.553,8.8005
7.3719e+05,7.3719e+05,29.257,8.7553
7.3719e+05,7.3719e+05,37.976,8.3741
7.3719e+05,7.3719e+05,38.204,8.6004
7.3719e+05,7.3719e+05,86.111,6.6391
7.3719e+05,7.3719e+05,78.785,8.3297
7.3719e+05,7.3719e+05,71.232,9.6503
7.3719e+05,7.3719e+05,54.119,9.8499
7.3719e+05,7.3719e+05,173.71,6.6806
7.3719e+05,7.3719e+05,172.78,7.096
7.3719e+05,7.3719e+05,167.47,7.906
7.3719e+05,7.3719e+05,169.25,8.7877
7.3719e+05,7.3719e+05,199.96,9.7717
7.372e+05,7.372e+05,174.35,10.296
7.372e+05,7.372e+05,191.33,11.692
7.372e+05,7.372e+05,183.39,11.893
7.372e+05,7.372e+05,134.82,12.959
7.372e+05,7.372e+05,132.58,13.482
7.372e+05,7.372e+05,119.13,5.7703
7.372e+05,7.372e+05,112.82,6.3749
7.372e+05,7.372e+05,118.15,7.1966
7.372e+05,7.372e+05,107.11,8.1604
7.372e+05,7.372e+05,95.899,9.3975
7.372e+05,7.372e+05,21.651,9.6994
7.372e+05,7.372e+05,28.004,8.7339
7.372e+05,7.372e+05,43.121,8.8023
7.372e+05,7.372e+05,29.772,8.9225
7.372e+05,7.372e+05,84.65,10.722
7.372e+05,7.372e+05,27.654,10.289
7.372e+05,7.372e+05,46.608,10.508
7.372e+05,7.372e+05,9.4186,2.9662
7.372e+05,7.372e+05,16.302,3.3491
7.372e+05,7.372e+05,8.7721,3.9169
7.372e+05,7.372e+05,7.2489,4.8105
7.372e+05,7.372e+05,14.244,5.2369
7.372e+05,7.372e+05,13.948,5.4554
7.372e+05,7.372e+05,11.473,5.7304
7.372e+05,7.372e+05,12.848,6.325
7.372e+05,7.372e+05,4.0028,7.0529
7.372e+05,7.372e+05,4.9929,7.9269
7.372e+05,7.372e+05,13.893,8.7747
7.372e+05,7.372e+05,13.848,9.3089
7.372e+05,7.372e+05,48.918,10.485
7.372e+05,7.372e+05,52.51,6.0899
7.372e+05,7.372e+05,40.208,5.8478
7.372e+05,7.372e+05,48.552,6.4174
7.372e+05,7.372e+05,37.547,6.8283
7.372e+05,7.372e+05,34.882,7.6406
7.372e+05,7.372e+05,40.647,9.4277
7.372e+05,7.372e+05,19.517,3.4847
7.372e+05,7.372e+05,20.988,3.9367
7.372e+05,7.372e+05,26.166,4.3021
7.372e+05,7.372e+05,24.048,4.5763
7.372e+05,7.372e+05,29.341,5.0853
7.372e+05,7.372e+05,20.095,5.2959
7.372e+05,7.372e+05,18.784,5.9249
7.372e+05,7.372e+05,30.893,6.9731
7.372e+05,7.372e+05,55.23,8.3483
7.372e+05,7.372e+05,84.967,10.622
7.372e+05,7.372e+05,64.167,8.2233
7.372e+05,7.372e+05,76.193,8.0282
7.372e+05,7.372e+05,93.76,8.4571
7.372e+05,7.372e+05,114.64,9.5672
7.372e+05,7.372e+05,139.31,10.868
7.372e+05,7.372e+05,134.2,11.636
7.372e+05,7.372e+05,7.4206,6.8605
7.372e+05,7.372e+05,8.9775,7.4081
7.372e+05,7.372e+05,6.1598,8.4941
7.3721e+05,7.3721e+05,-1.1604,5.2583
7.3721e+05,7.3721e+05,-3.6188,4.1627
7.3721e+05,7.3721e+05,2.093,3.5273
7.3721e+05,7.3721e+05,-0.48188,3.0385
7.3721e+05,7.3721e+05,-0.47097,2.5075
7.3721e+05,7.3721e+05,0.062128,2.2463
7.3721e+05,7.3721e+05,-0.20308,2.1336
7.3721e+05,7.3721e+05,0.40951,1.8925
7.3721e+05,7.3721e+05,0.48566,1.5859
7.3721e+05,7.3721e+05,0.85286,1.3405
7.3721e+05,7.3721e+05,-1.6102,1.6269
7.3721e+05,7.3721e+05,-0.81055,1.6769
7.3721e+05,7.3721e+05,-0.48923,1.2088
7.3721e+05,7.3721e+05,-0.0028948,0.9964
7.3721e+05,7.3721e+05,0.23225,0.96213
7.3721e+05,7.3721e+05,0.67715,0.89575
7.3721e+05,7.3721e+05,-1.2883,1.2193
7.3721e+05,7.3721e+05,-1.2484,1.2745
7.3721e+05,7.3721e+05,-0.42396,0.88737
7.3721e+05,7.3721e+05,-0.11181,0.84692
7.3721e+05,7.3721e+05,0.078578,0.73005
7.3721e+05,7.3721e+05,0.52869,0.48856
7.3721e+05,7.3721e+05,47.153,5.8054
7.3721e+05,7.3721e+05,51.241,5.7418
7.3721e+05,7.3721e+05,45.726,5.781
7.3721e+05,7.3721e+05,60.599,6.4142
7.3721e+05,7.3721e+05,50.107,6.8501
7.3721e+05,7.3721e+05,41.612,7.524
7.3721e+05,7.3721e+05,35.153,8.3678
7.3721e+05,7.3721e+05,29.25,9.4026
7.3721e+05,7.3721e+05,8.6859,3.1324
7.3721e+05,7.3721e+05,13.578,3.2909
7.3721e+05,7.3721e+05,11.748,3.558
7.3721e+05,7.3721e+05,11.628,4.0794
7.3721e+05,7.3721e+05,17.302,5.1877
7.3721e+05,7.3721e+05,13.945,5.7947
7.3721e+05,7.3721e+05,12.734,6.4488
7.3721e+05,7.3721e+05,12.315,7.9895
7.3721e+05,7.3721e+05,1.3002,9.1307
7.3721e+05,7.3721e+05,12.752,2.8595
7.3721e+05,7.3721e+05,18.528,2.9698
7.3721e+05,7.3721e+05,12.625,3.0289
7.3721e+05,7.3721e+05,17.926,3.4746
7.3721e+05,7.3721e+05,24.952,4.2663
7.3721e+05,7.3721e+05,17.451,4.7976
7.3721e+05,7.3721e+05,15.205,5.6552
7.3721e+05,7.3721e+05,20.708,6.3975
7.3721e+05,7.3721e+05,4.0675,7.8014
7.3721e+05,7.3721e+05,-6.6452,8.9257
7.3721e+05,7.3721e+05,1.4741,10.224
7.3721e+05,7.3721e+05,176.71,13.972
7.3721e+05,7.3721e+05,52.82,4.5843
7.3721e+05,7.3721e+05,76.387,5.3912
7.3721e+05,7.3721e+05,90.38,6.1467
7.3721e+05,7.3721e+05,84.821,6.8609
7.3721e+05,7.3721e+05,54.118,7.081
7.3721e+05,7.3721e+05,49.855,7.8871
7.3721e+05,7.3721e+05,24,9.2714
7.3721e+05,7.3721e+05,8.2732,3.8922
7.3721e+05,7.3721e+05,12.799,3.8008
7.3721e+05,7.3721e+05,14.169,3.902
7.3721e+05,7.3721e+05,14.74,4.5651
7.3721e+05,7.3721e+05,7.2604,5.403
7.3721e+05,7.3721e+05,7.1376,6.4071
7.3721e+05,7.3721e+05,-2.6866,7.475
7.3721e+05,7.3721e+05,9.1469,8.8198
7.3721e+05,7.3721e+05,9.7747,3.8553
7.3721e+05,7.3721e+05,12.783,3.4638
7.3721e+05,7.3721e+05,13.355,3.4929
7.3721e+05,7.3721e+05,14.804,3.8783
7.3721e+05,7.3721e+05,13.189,4.2801
7.3721e+05,7.3721e+05,9.3435,4.7658
7.3721e+05,7.3721e+05,9.1993,5.3061
7.3721e+05,7.3721e+05,5.6472,6.1075
7.3721e+05,7.3721e+05,15.814,7.4185
7.3721e+05,7.3721e+05,-1.0624,3.5029
7.3721e+05,7.3721e+05,10.978,2.282
7.3721e+05,7.3721e+05,10.711,2.3581
7.3721e+05,7.3721e+05,7.2269,2.8343
7.3721e+05,7.3721e+05,5.6012,3.5417
7.3721e+05,7.3721e+05,4.992,4.2065
7.3721e+05,7.3721e+05,7.7875,4.8023
7.3721e+05,7.3721e+05,6.9538,5.5306
7.3721e+05,7.3721e+05,2.2321,6.643
7.3721e+05,7.3721e+05,4.7018,2.2131
7.3721e+05,7.3721e+05,6.6341,2.3897
7.3721e+05,7.3721e+05,7.9452,2.6387
7.3721e+05,7.3721e+05,6.9877,2.8342
7.3721e+05,7.3721e+05,6.9427,3.4485
7.3721e+05,7.3721e+05,6.4991,4.3288
7.3721e+05,7.3721e+05,2.4775,4.7192
7.3721e+05,7.3721e+05,-3.6635,6.3045
7.3721e+05,7.3721e+05,-11.339,7.2461
7.3721e+05,7.3721e+05,1.0606,0.41856
7.3721e+05,7.3721e+05,1.0977,0.21709
7.3721e+05,7.3721e+05,1.7146,0.46937
7.3721e+05,7.3721e+05,0.72459,0.52971
7.3721e+05,7.3721e+05,0.52957,0.28656
7.3721e+05,7.3721e+05,0.87602,0.21209
7.3721e+05,7.3721e+05,0.87602,0.21209
7.3721e+05,7.3721e+05,1.0215,0.35842
7.3721e+05,7.3721e+05,0.11512,0.51773
7.3721e+05,7.3721e+05,0.34358,0.65339
7.3721e+05,7.3721e+05,0.56457,0.76705
7.3721e+05,7.3721e+05,0.91299,0.69489
7.3721e+05,7.3721e+05,0.45605,0.40053
7.3721e+05,7.3721e+05,0.69161,0.29474
7.3721e+05,7.3721e+05,3.1958,0.79593
7.3721e+05,7.3721e+05,0.18555,0.80828
7.3721e+05,7.3721e+05,0.19127,0.58848
7.3721e+05,7.3721e+05,0.22935,0.55572
7.3721e+05,7.3721e+05,0.074836,0.39177
7.3721e+05,7.3721e+05,0.26677,0.19991
7.3721e+05,7.3721e+05,0.19061,0.19838
7.3721e+05,7.3721e+05,0.3405,0.20195
7.3721e+05,7.3721e+05,0.26655,0.20047
7.3721e+05,7.3721e+05,0.53309,0.28663
7.3721e+05,7.3721e+05,0.30242,0.28201
7.3721e+05,7.3721e+05,0.11445,0.19686
7.3721e+05,7.3721e+05,0.53331,0.28623
7.3721e+05,7.3721e+05,0.26435,0.34327
7.3721e+05,7.3721e+05,0.11445,0.33995
7.3721e+05,7.3721e+05,0.30485,0.28166
7.3721e+05,7.3721e+05,0.037638,0.19589
7.3721e+05,7.3721e+05,0.11445,0.19686
7.3721e+05,7.3721e+05,0.22869,0.28014
7.3721e+05,7.3721e+05,-0.00044021,0.27596
7.3721e+05,7.3721e+05,0.22869,0.28014
7.3721e+05,7.3721e+05,0.076377,0.39152
7.3721e+05,7.3721e+05,0.036758,0.43707
7.3721e+05,7.3721e+05,-0.075716,0.38819
7.3721e+05,7.3721e+05,0.076597,0.39124
7.3721e+05,7.3721e+05,-0.038518,0.33722
7.3721e+05,7.3721e+05,0.076377,0.27709
7.3721e+05,7.3721e+05,1.9134,1.2686
7.3721e+05,7.3721e+05,2.2898,1.3084
7.3721e+05,7.3721e+05,1.6171,1.3983
7.3721e+05,7.3721e+05,3.0916,1.6083
7.3721e+05,7.3721e+05,2.0635,1.6717
7.3721e+05,7.3721e+05,2.8986,1.7479
7.3721e+05,7.3721e+05,1.8374,1.801
7.3721e+05,7.3721e+05,0.42854,1.7402
7.3721e+05,7.3721e+05,1.3475,1.6596
7.3721e+05,7.3721e+05,-3.5941,4.613
7.3721e+05,7.3721e+05,-0.35019,2.6485
7.3721e+05,7.3721e+05,2.137,1.9447
7.3721e+05,7.3721e+05,1.8624,1.7587
7.3721e+05,7.3721e+05,2.2151,1.5282
7.3721e+05,7.3721e+05,0.50525,1.6456
7.3721e+05,7.3721e+05,0.52947,1.6209
7.3721e+05,7.3721e+05,0.23241,1.1407
7.3721e+05,7.3721e+05,0.32308,0.97966
7.3721e+05,7.3721e+05,-0.26317,0.97074
7.3722e+05,7.3722e+05,17.904,2.5167
7.3722e+05,7.3722e+05,9.1708,2.6094
7.3722e+05,7.3722e+05,9.9611,3.1429
7.3722e+05,7.3722e+05,10.838,3.5853
7.3722e+05,7.3722e+05,11.605,4.3187
7.3722e+05,7.3722e+05,5.9959,5.2664
7.3722e+05,7.3722e+05,17.541,6.4439
7.3722e+05,7.3722e+05,15.911,7.3277
7.3722e+05,7.3722e+05,12.978,8.3083
7.3722e+05,7.3722e+05,36.022,9.7727
7.3722e+05,7.3722e+05,28.177,4.5368
7.3722e+05,7.3722e+05,25.609,4.773
7.3722e+05,7.3722e+05,26.552,5.0551
7.3722e+05,7.3722e+05,36.192,5.6492
7.3722e+05,7.3722e+05,22.833,6.4249
7.3722e+05,7.3722e+05,19.973,7.2023
7.3722e+05,7.3722e+05,38.953,8.4349
7.3722e+05,7.3722e+05,7.8397,2.8353
7.3722e+05,7.3722e+05,12.161,2.2958
7.3722e+05,7.3722e+05,10.936,2.4882
7.3722e+05,7.3722e+05,10.361,2.9153
